ID;extnr;name;gruppe;einheit;inhalt;grundeinheit;mwst;dekp;vk;vkbrutto;vk1;konto_aufwand;konto_erloes;barcode;plu;mindestbestand;bestellmenge;haltbarkeit;text_etikett;kurzname;lieferant;lieferantname;lieferant_extnr;ekmwst;ek;ekbrutto;kassaartikel;produktionsstaette;produktionsdoku;beschreibung;volldeklaration;seriennummer;saisonal;bio;vegetarisch;gewicht;laenge;breite;hoehe;urprodukt;verfuegbar;jn1;jn2;jn3;jn4;shop_name;shop_name2;shop_ca_preis;shop_bestellende;shop_variantenartikel;etikett_extnr;etikett_text1;etikett_text2;etikett_text3;etikett_text4;etikett_text5;etikett_image1;etikett_image2;etikett_image3;lagerstand;lagerstand9
2625;;"Tamari Strong 250ml";268;Stück;250,000;ml;7;3,77;4,9;5,24;0;0;0;5411788036498;0;0.000;0.000;0;;;5;NKW;552284;7;3,77000;4,03;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;2;2
1863;;"Tamari strong 500 ml Lima";268;Stück;500,000;ml;7;2,81;2,80374;3,00;0;0;0;5411788036511;0;0.000;0.000;0;;;5;NKW;552285;7;1,83000;1,96;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2424;;"Tapioka Stärke 330g Govinda";184;Stück;330,000;g;7;2,03;2,639;2,82;0;0;0;4038507009116;0;0.000;0.000;0;;;5;NKW;690901;7;2,03000;2,17;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;6;6
1181;;"Tara Artikel";181;;0,000;;0;0;0;0,00;0;0;0;;999987;0.000;0.000;0;;;;;;;0;0;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1152;;Taschentuch;184;Stück;1,000;Stück;19;1,9;2,375;2,83;0;0;0;;10533;0.000;0.000;0;;;6;köllektiv-migori;;19;1,90000;2,26;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3334;;"Taschentücher Recycling extra soft, 4-lagig - memo";108;Stück;1,000;Stück;19;2,16;2,81;3,34;0;0;0;4039468006039;0;0.000;0.000;0;;;5;NKW;672502;19;2,16000;2,57;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;12;12
1276;;"Tee Zitronenverbene 25g";148;Stück;25,000;g;7;1,67;2,171;2,32;0;0;0;4012346242507;0;0.000;0.000;0;;;5;NKW;660810;7;1,67000;1,79;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;7;7
1137;;Teebrüher;184;Stück;1,000;Stück;19;1,79;2,2375;2,66;0;0;0;4010411134047;10518;0.000;0.000;0;;;6;köllektiv-migori;;19;1,79000;2,13;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1138;;"Teebrüher gelocht";184;Stück;1,000;Stück;19;2,29;2,8625;3,41;0;0;0;;10519;0.000;0.000;0;;;6;köllektiv-migori;;19;2,29000;2,73;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1136;;Teefilter;184;Stück;1,000;Stück;19;4,79;5,9875;7,13;0;0;0;;10517;0.000;0.000;0;;;6;köllektiv-migori;;19;4,79000;5,70;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;5;5
1163;;"Teelichtbecher Glas";184;Stück;1,000;Stück;19;0,87;1,0875;1,29;0;0;0;;10544;0.000;0.000;0;;;6;köllektiv-migori;;19;0,87000;1,04;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;8;8
1317;;"Tempeh Black Bean Tamari 200 g";189;Stück;200,000;g;7;2,5;3,25;3,48;0;0;0;4260397821060;0;0.000;0.000;0;;;5;NKW;;7;2,50000;2,68;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2668;;"Tempeh Curry 200g";189;Stück;200,000;g;7;2,5;3,25;3,48;0;0;0;4260397821152;0;0.000;0.000;0;;;5;NKW;3564;7;2,50000;2,68;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2425;;"Tempeh im Glas 135g Arche";258;Stück;135,000;g;7;2,4575;3,276;3,51;0;0;0;4020943134859;0;0.000;0.000;0;;;5;NKW;733640;7;2,52000;2,70;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;4;4
2669;;"Tempeh mit Gyros-Gewürz 200g";189;Stück;200,000;g;7;2,5;3,25;3,48;0;0;0;4260397821121;0;0.000;0.000;0;;;5;NKW;3563;7;2,50000;2,68;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1849;;"Tempeh natur 200 g Alberts";189;Stück;200,000;g;7;2,64;3,432;3,67;0;0;0;4010238580003;0;0.000;0.000;0;;;5;NKW;3427;7;2,64000;2,82;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2827;;"Tempeh Natur 200g";189;Stück;200,000;g;7;2,49;3,63551;3,89;0;0;0;4260397821022;0;0.000;0.000;0;;;5;NKW;12105;7;2,49000;2,66;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;10;10
3227;;"Teriyaki Sauce 210ml Sanchon";268;Stück;210,000;ml;7;2,12;2,75701;2,95;0;0;0;4030917060909;0;0.000;0.000;0;;;100439;LANDLINIE;27063;7;2,12000;2,27;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;4;4
1592;;"Thai Green Curry Paste 50 g";267;Stück;50,000;g;7;1,61;2,21;2,36;0;0;0;8718421610020;0;0.000;0.000;0;;;5;NKW;490158;10;1,61000;1,77;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1593;;"Thai Massaman Curry Paste 50 g";267;Stück;50,000;g;7;1,61;2,21;2,36;0;0;0;8718421610044;0;0.000;0.000;0;;;5;NKW;490166;10;1,61000;1,77;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;3;3
3028;;"The Good Shit Shot 280ml - Voelkel";118;Stück;280,000;ml;19;2,61;3,39;4,03;0;0;0;4015533062865;0;0.000;0.000;0;;;100439;LANDLINIE;50967;19;2,61000;3,11;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;6;6
3273;;"Thunfisch Filets in Bio-Olivenöl 120g - Follow Food";12;Stück;120,000;g;7;2,52;3,28;3,51;0;0;0;4250073450653;0;0.000;0.000;0;;;5;NKW;520040;7;2,52000;2,70;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;7;7
3313;;"Thunfisch Filets in eigenem Saft 130g - Follow Food";12;Stück;130,000;g;7;2,46;3,2;3,42;0;0;0;4250073450639;0;0.000;0.000;0;;;5;NKW;520026;7;2,46000;2,63;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;8;8
908;;"Thymian gerebelt - kg";184;kg;0,000;kg;7;22,63;28,2875;30,27;0;0;0;;10289;0.000;0.000;0;;;6;köllektiv-migori;;7;22,63000;24,21;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2281;;"Thymian geschnitten 20g Sonnentor";267;Stück;20,000;g;7;1,51;1,963;2,10;0;0;0;9004145006669;0;0.000;0.000;0;;;100439;LANDLINIE;20510;7;1,51000;1,62;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;3;3
1457;;"Tierkekse 150g";166;Stück;150,000;g;7;1,61;2,093;2,24;0;0;0;4016249153762;0;0.000;0.000;0;;;5;NKW;453510;7;1,61000;1,72;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;6;6
2066;;"Tofiner 300g Taifun";256;Stück;300,000;g;7;3,24739;4,21;4,50;0;0;0;4012359133007;0;0.000;0.000;0;;;100439;LANDLINIE;18214;7;3,24000;3,47;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;8;8
1330;;"Tofu Basilico 200g";189;Stück;200,000;g;7;2,4;3,12;3,34;0;0;0;4012359114204;0;0.000;0.000;0;;;5;NKW;10390;7;2,40000;2,57;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;5;5
1926;;"Tofu Block-Natur 350g - XOII";128;Stück;1,000;Stück;7;1,96;2,5514;2,73;0;0;0;4262390491486;0;0.000;0.000;0;;;100528;"XOII Foods GmbH";;7;1,96000;2,10;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2937;;"Tofu Brat- und Grillwurst";278;Stück;250,000;g;7;2,72;3,536;3,78;0;0;0;;0;0.000;0.000;0;;"Tofu Brat- und Grillwurst";100439;LANDLINIE;18211;7;2,72000;2,91;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1332;;"Tofu Brat- und Grillwurst geräuchert 250g Taifun";256;Stück;250,000;g;7;2,73357;3,54;3,79;0;0;0;4012359138101;0;0.000;0.000;0;;;5;NKW;10422;7;2,74000;2,93;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;9;9
2723;;"Tofu Brat- und Grillwurst Scharf & Geräuchert 220g Taifun";256;Stück;220,000;g;7;2,74;3,562;3,81;0;0;0;4012359139009;0;0.000;0.000;0;;;5;NKW;12121;7;2,74000;2,93;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2672;;"Tofu Bratwurst gepfeffert 250g Taifun";256;Stück;250,000;g;7;2,74;3,56;3,81;0;0;0;4012359130006;0;0.000;0.000;0;;;5;NKW;10493;7;2,74000;2,93;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;9;9
1924;;"Tofu Eingelegt - Lauchvergnügen - XOII";128;Stück;1,000;Stück;7;3,95;5,14019;5,50;0;0;0;4262390490021;0;0.000;0.000;0;;;100528;"XOII Foods GmbH";;7;3,95000;4,23;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1927;;"Tofu Eingelegt - Pilz - XOII";128;Stück;1,000;Stück;7;4,29;5,57944;5,97;0;0;0;4262390490052;0;0.000;0.000;0;;;100528;"XOII Foods GmbH";;7;4,29000;4,59;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1925;;"Tofu Eingelegt - Sauer macht lustig - XOII";128;Stück;1,000;Stück;7;3,95;5,14019;5,50;0;0;0;4262390490014;0;0.000;0.000;0;;;100528;"XOII Foods GmbH";;7;3,95000;4,23;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1637;;"Tofu Natur 200g Taifun";189;Stück;200,000;g;7;1,3399;1,74;1,86;0;0;0;4012359110107;0;0.000;0.000;0;;;5;NKW;10497;7;1,34000;1,43;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;13;13
1638;;"Tofu Natur 400g Taifun";189;Stück;400,000;g;7;2,07;2,691;2,88;0;0;0;4012359110206;0;0.000;0.000;0;;;5;NKW;10382;7;2,07000;2,21;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1563;;"Tofu Rosso 200g Taifun";189;Stück;200,000;g;7;2,39633;3,12;3,34;0;0;0;4012359114303;0;0.000;0.000;0;;;5;NKW;10545;10;2,40000;2,64;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;8;8
2490;;"Toilettenpapier 8x 150 Blatt · Goldeimer SOZIALES KLOPAPIER";108;Stück;1,000;Stück;19;2,98;3,87395;4,61;0;0;0;4000735352623;0;0.000;0.000;0;;;100606;Goldeimer;;19;2,98000;3,55;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;43;43
2600;;"Tomaten Aroma Bollheim - kg";63;kg;0,000;kg;7;3,7;4,99065;5,34;0;0;0;;0;0.000;0.000;0;;;100429;Bollheim;G0551154E;7;3,70000;3,96;0;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1446;;"Tomaten Creme Suppe mit Süßkartoffel 380 ml";128;Stück;380,000;ml;7;2,67;3,471;3,71;0;0;0;4250073460393;0;0.000;0.000;0;;;5;NKW;520022;7;2,67000;2,86;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;1;1
2705;;"Tomaten Ochsenherz - kg";63;kg;0,000;kg;7;4,59907;6,19626;6,63;0;0;0;;0;0.000;0.000;0;;;5;NKW;118912;7;4,59000;4,91;0;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2673;;"Tomaten Roma / Eier - kg";63;kg;0,000;kg;7;3,99;5,38318;5,76;0;0;0;4053656008452;0;0.000;0.000;0;;;100439;LANDLINIE;10647;7;3,99000;4,27;0;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2977;;"Tomaten rund - kg";63;kg;0,000;kg;7;4,29;5,79439;6,20;0;0;0;;0;0.000;0.000;0;;;100439;LANDLINIE;106301;7;4,29000;4,59;0;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2922;;"Tomaten Sondersorten Mix Bollheim - kg";63;kg;0,000;kg;7;5,5;7,42056;7,94;0;0;0;;0;0.000;0.000;0;;;100429;Bollheim;;7;5,50000;5,89;0;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1458;;"Tomatenmark 200g Glas Concentrato di pomodoro La Bio Idea";128;Stück;200,000;g;7;1,57;2,041;2,18;0;0;0;8712153027125;0;0.000;0.000;0;;;5;NKW;567465;7;1,57000;1,68;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;7;7
1713;39668;"Tomatenmark 200g Tube Doppelfrucht";267;Stück;200,000;g;7;1,74;2,262;2,42;0;0;0;4018462603604;0;0.000;0.000;0;;;100439;LANDLINIE;39668;7;1,74000;1,86;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3095;;"Tomatenmark 270g - Pfandwerk";267;Stück;270,000;g;7;2,31;3,003;3,21;0;0;0;4260758990299;0;0.000;0.000;0;;;5;NKW;614546;7;2,31000;2,47;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;10;10
1890;;"Tomatenmark 270g Glas BIO & SO";128;Stück;270,000;g;7;2,29;2,98;3,19;0;0;0;4260758990282;0;0.000;0.000;0;;;100439;LANDLINIE;48009;7;2,29000;2,45;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3188;;"Tomatenmark Tube 200g";267;Stück;200,000;g;7;1,7;2,21;2,36;0;0;0;4024297013945;0;0.000;0.000;0;;;5;NKW;614475;7;1,70000;1,82;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;7;7
3333;;"Tomatensuppe 380ml - Kiebitzhof";128;Stück;1,000;Stück;7;2,66;3,46;3,70;0;0;0;4250096907486;0;0.000;0.000;0;;;5;NKW;595582;7;2,66000;2,85;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;5;5
2256;;"Tonic Water 0,23l Aqua Monaco";121;Stück;230,000;ml;19;1,28;1,664;1,98;0;0;0;4260322150715;0;0.000;0.000;0;;;5;NKW;573002;19;1,28000;1,52;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;11;11
2032;;"Tonkazucker, EG Bio, MMP-kl, 240g";267;Stück;240,000;g;7;2,88;3,74766;4,01;0;0;0;4260719110254;0;0.000;0.000;0;;;100531;"unverpackt für alle";200094;7;2,88000;3,08;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3312;;"Tortellini Champignon 250g - D'Angelo";187;Stück;250,000;g;7;2,12;2,76;2,95;0;0;0;4005496224035;0;0.000;0.000;0;;;5;NKW;672189;7;2,12000;2,27;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;5;5
2422;;"Tortellini Gemüse 250g D'Angelo";187;Stück;250,000;g;7;2,12;2,76;2,95;0;0;0;4005496224011;0;0.000;0.000;0;;;5;NKW;672205;7;2,12000;2,27;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;14;14
2423;;"Tortellini Käse 250g D'Angelo";187;Stück;250,000;g;7;2,09429;2,76;2,95;0;0;0;4005496224004;0;0.000;0.000;0;;;5;NKW;672225;7;2,12000;2,27;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;11;11
3198;;"Tortenguss klar 2x6g - Bioverde";12;Stück;12,000;g;7;0,7;0,91;0,97;0;0;0;4005394144879;0;0.000;0.000;0;;;100439;LANDLINIE;20597;7;0,70000;0,75;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;12;12
3197;;"Tortenguss rot 2x7g - Bioverde";12;Stück;14,000;g;7;0,7;0,91;0,97;0;0;0;4005394144886;0;0.000;0.000;0;;;100439;LANDLINIE;20598;7;0,70000;0,75;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;12;12
2520;;"Tortilla Chips Chili 200g";171;Stück;200,000;g;7;1,83216;2,41;2,58;0;0;0;8718754500760;0;0.000;0.000;0;;;5;NKW;611141;7;1,85000;1,98;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;5;5
2956;;"Tortilla Chips Naturel 200g";171;Stück;200,000;g;7;1,75;2,28;2,44;0;0;0;8718754500951;0;0.000;0.000;0;;;5;NKW;671327;7;1,75000;1,87;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;12;12
2266;;"Tortilla Wrap Extra Fibre Amaizin 240g 6 Stück";283;Stück;240,000;g;7;1,93;2,51402;2,69;0;0;0;8718976015073;0;0.000;0.000;0;;;5;NKW;627128;7;1,93000;2,07;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;7;7
2515;;"Tortilla Wrap · 6 Stück 240 g";283;Stück;240,000;g;7;1,93;2,51402;2,69;0;0;0;8717496903990;0;0.000;0.000;0;;;5;NKW;627124;7;1,93000;2,07;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;13;13
2920;;"Trauben blau seedless kg";62;Stück;1,000;kg;7;3,6007;5,11215;5,47;0;0;0;4055308025404;0;0.000;0.000;0;;;100439;LANDLINIE;;7;3,79000;4,06;0;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2859;;"Trauben rot - kg";62;kg;0,000;kg;7;2,99;4,03738;4,32;0;0;0;4055308025046;0;0.000;0.000;0;;;100439;LANDLINIE;13784;7;2,99000;3,20;0;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3111;;"Trauben rot seedless - kg";62;kg;0,000;kg;7;3,79;5,12;5,48;0;0;0;;0;0.000;0.000;0;;;5;NKW;122932;7;3,79000;4,06;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2834;;"Trauben weiß - kg";62;kg;0,000;kg;7;3,28972;4,43925;4,75;0;0;0;;0;0.000;0.000;0;;;100439;LANDLINIE;13787;7;3,29000;3,52;0;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2949;;"Trauben weiß seedless - kg";62;kg;0,000;kg;7;4,25;5,7375;6,14;0;0;0;;0;0.000;0.000;0;;;100439;LANDLINIE;13774;7;3,99000;4,27;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2041;;"Trinkschokolade Kardamom, EG Bio, MMP-gr, 340g";149;Stück;340,000;g;7;3,59;4,66355;4,99;0;0;0;4260720341678;0;0.000;0.000;0;;;100531;"unverpackt für alle";100117;7;3,59000;3,84;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;;"Trinkschokolade Zimt, EG Bio, MMP-gr, 340g";149;Stück;340,000;g;7;3,59;4,66355;4,99;0;0;0;4260720321656;0;0.000;0.000;0;;;100531;"unverpackt für alle";"100116 ";7;3,59000;3,84;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
704;;"Tropfflasche 50ml braun";184;Stück;1,000;Stück;19;0,65;0,8125;0,97;0;0;0;;10085;0.000;0.000;0;;;6;köllektiv-migori;;19;0,65000;0,77;0;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2383;;"Tubis Salz Lakritz 100g Terrasana";165;Stück;100,000;g;7;1,34;1,95327;2,09;0;0;0;8713576162080;0;0.000;0.000;0;;;5;NKW;642080;7;1,50000;1,61;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;3;3
3032;;"Tubis Süß Lakritz 100g Terrasana";165;Stück;100,000;g;7;1,45;1,89;2,02;0;0;0;8713576162059;0;0.000;0.000;0;;;100439;LANDLINIE;29859;7;1,45000;1,55;1;0;0;;;0;0000-00-00;1;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2493;;"Überraschungs-Tüte L (Migori-Reste)";184;Stück;1,000;Stück;19;12,605;12,60504;15,00;0;0;0;;0;0.000;0.000;0;;;6;köllektiv-migori;;19;12,60500;15,00;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2492;;"Überraschungs-Tüte M (Migori-Reste)";184;Stück;1,000;Stück;19;8,404;8,40336;10,00;0;0;0;;0;0.000;0.000;0;;;6;köllektiv-migori;;19;8,40400;10,00;1;0;0;;;0;0000-00-00;0;0;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
